Jp,attractor_robustness,collapse_time,competitor_suppression,cue_gain,cue_rate,cue_response,decay_index,delay_gain,delay_minus_competitor,delay_minus_ns,distractor_drop,distractor_rate,distractor_recovery,frac_above_thr,gaba_scale,inhibitory_balance,lambda_delay,lambda_valid,linear_delay_slope,nmda_scale,peak_diff,peak_diff_time,persistent,r1_base,r1_cue,r1_cue_peak,r1_delay,r1_delay_early,r1_delay_late,r1_delay_mean,r1_delay_min,r1_delay_std,r1_during_distr,r1_post_distr,r1_pre_distr,r2_delay,r2_delay_late,r2_delay_mean,r2_delay_min,r2_delay_std,r3_delay,regime,ri_delay,seed,selective_frac,snr_delay,survives_distractor
1.88,-52.22910835665736,0.10912,-20.09319605491138,27.35611799967373,200,True,0.24219572226821356,8.339391818059806,-11.362743791372342,12.122650146290692,28.35180267307488,200,-13.232285913712648,0.6546857142857143,0.4,1.0020058708310404,29.20793103473958,True,-89.8242200957615,0.8,27.988804478208724,9.999999999998899e-05,False,2.1458083433293353,58.70098627215782,72.9708116753299,17.89473654982452,27.54557045408192,6.671419331658529,16.067149330743895,3.0821004931360787,9.27343127147876,17.893754659547646,4.661468745834999,46.245557332622525,29.25748034119686,46.07784491411631,30.093196054911374,2.499000399840064,17.73091293130703,5.772086403533826,transient,17.93063108090097,59,0.3125142857142857,0.6116294479403845,0.0
1.88,-47.31440757030523,0.13126000000000004,-16.291488166638118,24.769902229197164,200,True,0.25732370589611087,7.649768416335489,-6.912385045981608,11.923502821093784,26.48631519771712,200,-14.224966956088043,0.6526285714285714,0.4,0.9965974728973698,31.79882349745748,True,-89.40394600227695,0.8,29.155004664800757,0.016700000000000048,False,2.4148007463681194,59.81437841530056,72.30441156870589,18.472666488959973,27.43548651325314,7.059801062910391,16.45846423335428,3.0821004931360787,9.158018844007598,18.471801555581578,4.2468345994935355,44.9581167532987,25.38505153494158,42.585496575044615,26.291488166638118,1.332800213248034,17.561279758833127,6.549163667866188,transient,18.409812741570036,67,0.3752,0.7276986009977303,0.0
1.88,-45.48180727708919,0.15456000000000003,-15.513023362083747,29.187885054617787,200,True,0.38352067570069737,10.775504647510491,-2.509340708161176,16.0793757893668,21.173392199757064,200,-16.864387132954306,0.7606285714285714,0.4,0.8155209739245806,32.51841407112082,True,-83.96738872171576,0.8,31.237504998000816,0.000140000000000029,False,2.041566706650673,59.58901439424233,68.7225109956018,21.998911546492522,28.717017492143324,11.013569953079074,19.816064050570255,5.664400906304144,8.857676031994146,21.997883734313763,5.1334966013594565,43.17127593407083,24.508252254653698,41.765500616622234,25.513023362083747,2.2491003598560573,16.60208753450676,5.919535757125722,transient,17.940573770491802,93,0.4416,0.8976124171162672,0.0
1.88,-42.73290683726511,0.16334000000000004,-13.501475600236104,28.787317093979176,200,True,0.4108964375969313,10.472326429568739,0.10722933049002492,16.49750536293419,20.719617497829745,200,-16.978481040532703,0.794,0.4,0.7930197277293786,33.98892691677055,True,-80.77223628828665,0.8,31.32080501132881,0.01758000000000004,False,2.131547381047581,61.36153038784489,71.05491136878585,22.322259984894934,28.650957133643256,11.772576220367297,20.125211820033897,5.8310009329601495,8.544595320679568,22.321243935374767,5.342762894842063,43.04086143320451,22.21503065440491,39.780914723831856,23.501475600236105,2.165800346528055,16.019094012485475,5.824754621960741,transient,17.7019925363188,93,0.4669142857142857,1.0048268819050195,0.0
1.88,-46.0649073703852,0.14708,-14.124850059976017,29.82617142128195,200,True,0.25014863050565145,9.747461293981058,-3.2705417832866814,13.876391506889313,26.923354350754288,200,-16.1622225296047,0.6608571428571428,0.4,0.8925519578273733,32.28616909120506,True,-95.42466688577731,0.8,30.404504864720792,0.0,False,2.0020825003332,59.71445588431297,71.63801146208186,19.515221689102145,28.779929739761773,7.199260010700426,17.233458997353445,2.499000399840064,9.744244970996055,19.514248385928838,3.3520258563241367,46.437602736683125,22.785763472388826,40.04053180309889,24.124850059976016,2.8322004531520726,15.817397688874035,5.638830182212831,transient,17.41834932693589,17,0.4212,0.8564655606951111,0.0
1.88,-40.98360655737707,0.18024000000000007,-10.289436606309865,20.84905937639565,200,True,0.3271385746126936,7.45316076769908,3.1639899595717296,16.006430364362195,24.095997434193013,200,-14.324384413068099,0.7909714285714285,0.4,0.7955269198908704,34.14694352220145,True,-86.76685467509141,0.8,28.98840463814475,0.010079999999999978,False,2.855141276822604,59.52701002932163,71.55471144875386,21.27982695810565,31.068556380687085,10.163723249979217,19.48936615829859,7.413701186192188,9.13010107170816,21.278985905804337,6.954601492736238,45.37498333999735,18.115836998533922,36.357385233259514,20.289436606309863,1.7493002798880446,15.608437924952646,5.273396593743456,persistent,16.928675196588028,19,0.5149714285714285,1.1746532582873832,1.0
1.88,-47.06450753032123,0.12560000000000004,-18.231973877115827,18.726325086134143,200,True,0.34402527093303836,6.022574955861975,-7.885023768270475,13.112734271370819,24.654243557782113,200,-13.316684737566435,0.6952571428571429,0.4,0.9415774704234732,31.06106340771903,True,-76.7902557823503,0.8,26.072904171664682,0.026059999999999972,False,3.152922164467546,59.04264544182329,66.05691056910571,18.98871007152695,26.929490151549864,9.264425145819555,17.266902762704447,6.497401039584166,7.866336350907307,18.98789958496081,5.671214847394376,43.642143142742924,26.873733839797424,45.21918069194135,28.231973877115827,2.499000399840064,17.872736737173163,5.875975800156129,transient,17.87934159669465,23,0.35891428571428574,0.7065899433259959,0.0
1.88,-47.48100759696124,0.13554,-17.700567392090793,19.640059930914735,200,True,0.2870547231695505,6.514224218002944,-6.257796881247508,13.899786513965843,24.49155390099737,200,-15.135217612619421,0.6444,0.4,0.905518003372287,31.864550671051845,True,-87.60149827110808,0.8,27.655604424896715,0.0031400000000000317,False,3.057526989204318,60.05001332800216,70.88831134212984,19.91741636678662,28.56452566610496,8.199582007840334,17.839906894385106,4.414900706384112,9.12196203108601,19.91653841763075,4.781320805011329,44.40809231862812,26.17521324803413,44.46765932119799,27.700567392090793,2.499000399840064,17.49416274222502,6.017629852820778,transient,18.03557910169265,29,0.39085714285714285,0.7609266131775098,0.0
1.88,-40.40050646408106,0.16346000000000005,-15.538660726185721,21.57396838835829,200,True,0.3270743238754972,8.910044736507585,1.4552734461770847,19.36882667567894,17.8749774982792,200,-20.609478719233817,0.7954285714285714,0.4,0.7178628997123055,37.16265310719231,True,-101.48191554895618,0.8,31.654005064640828,0.054180000000000006,False,2.869785419165667,61.91265993602561,72.38771158203389,25.569916477853308,34.02331662149512,11.128153280304554,22.792297366767585,4.4982007197121145,11.023671851369974,25.568778332721756,4.959299613487938,43.443755831000956,24.114643031676223,41.174293736267224,25.53866072618572,1.8326002932160468,15.863868342078224,6.201089802174369,transient,18.3556943889111,31,0.47085714285714286,1.0603481230555698,0.0
1.88,-53.14540850326538,0.11709999999999998,-18.437001389920233,33.47622004118259,200,True,0.24100107906785248,8.403259467380787,-11.977286863032573,9.436204883126118,28.302986214649845,200,-12.48855827866396,0.5986857142857143,0.4,1.1423252413565677,29.108353687424483,True,-76.44346572289713,0.8,27.155804344928704,2.0000000000020002e-05,False,1.8570904971344797,62.16837015193924,72.38771158203389,15.605613310231467,23.210521830060223,5.593760807013461,13.94546943127511,2.8322004531520726,8.01183690912617,15.604895077277849,3.116336798613888,43.907881291927694,27.58290017326404,45.63082779153371,28.437001389920233,2.499000399840064,18.47021692487638,6.169408427105349,transient,17.826685992269752,47,0.33462857142857144,0.5657713007565511,0.0
