Jp,attractor_robustness,collapse_time,competitor_suppression,cue_gain,cue_rate,cue_response,decay_index,delay_gain,delay_minus_competitor,delay_minus_ns,distractor_drop,distractor_rate,distractor_recovery,frac_above_thr,gaba_scale,inhibitory_balance,lambda_delay,lambda_valid,linear_delay_slope,nmda_scale,peak_diff,peak_diff_time,persistent,r1_base,r1_cue,r1_cue_peak,r1_delay,r1_delay_early,r1_delay_late,r1_delay_mean,r1_delay_min,r1_delay_std,r1_during_distr,r1_post_distr,r1_pre_distr,r2_delay,r2_delay_late,r2_delay_mean,r2_delay_min,r2_delay_std,r3_delay,regime,ri_delay,seed,selective_frac,snr_delay,survives_distractor
1.88,36.06890577102494,,9.063874450219913,11.287855889501232,200,True,0.8502360160292293,7.0066054581556125,44.12318961304369,33.77563339743469,,0,,1.0,0.3,0.6659830216528642,0.6305194501943573,True,-27.32821824570398,0.9,51.39610822337734,0.024580000000000046,True,6.427295748367319,72.55038817806214,78.63521258163405,45.03352547869743,48.83059773491125,41.51753287930708,44.94665943146553,36.40210582433694,3.967316845682929,,,,0.9103358656537385,0.7980632126121244,0.9361255497800879,0.3332000533120085,0.315026843332833,11.257892081262735,persistent,29.99156337465014,2024,1.0,49.469132359064446,1.0
1.88,41.40010662401707,,8.956579273052684,13.020040146473093,200,True,1.01094854654256,8.557888632209552,46.839614154338285,36.61039671433016,,0,,1.0,0.3,0.6315876444291982,0.1812144118913252,True,2.5444079384309317,0.9,51.479408236705346,0.10758000000000001,True,5.593612554978008,72.82906004264963,79.96801279488209,47.869513305788814,47.153137678475254,47.669396001986726,47.761481121836994,41.98320671731309,2.4097426758555924,,,,1.029899151450531,1.209532629200464,1.0434207269473164,0.41650006664001066,0.23343300777395457,11.259116591458659,persistent,30.233793149406907,99,1.0,46.47980648579874,1.0
1.88,35.569105691056926,,9.158960225433635,14.967875436547047,200,True,0.8894365392215849,9.448932278471961,44.484339597494355,33.94417590106816,,0,,1.0,0.3,0.667612003035349,0.9292909050466978,True,-22.69058052296184,0.9,50.72970811675332,0.12040000000000006,True,4.793349326935892,71.74625566440093,82.63361322137814,45.29203318672533,46.590042247448174,41.43888593964717,44.83036785285886,36.23550579768094,3.7628300354300284,,,,0.8076935892309741,0.8537335188130675,0.8410397745663638,0.3332000533120085,0.2823675533391321,11.34785728565717,persistent,30.237504998000805,1,1.0,56.07576156915307,1.0
1.88,39.31760629081702,,9.01701700272272,12.48006052937402,200,True,0.9153961541186695,8.335621193813038,46.173997067839544,35.47685052962943,,0,,1.0,0.3,0.6465508000330414,0.9432754231235965,True,-17.947747644118543,0.9,52.39570838331336,0.15954000000000002,True,5.653188724510196,70.55213747834202,76.55271224843399,47.12283975298771,48.00502647704501,43.943616616367294,46.57477961196476,40.15060642409704,2.853063424733391,,,,0.948842685148163,1.0227655815867671,0.9829829972772794,0.2499000399840064,0.2969306032783127,11.64598922335828,persistent,30.46730974276956,54,1.0,49.663490524739544,1.0
1.88,40.31720645075305,,9.18637782982045,9.491412237381347,200,True,0.9848608410976465,5.970631050306834,44.94636034475101,34.83516355362618,,0,,1.0,0.3,0.6541467868331707,0.10137671187087005,True,-2.6549535001590945,0.9,50.47980807676932,0.09628000000000003,True,7.667732906837265,72.77761395441827,80.88431294149011,45.78120418499269,45.90165533466679,45.20674288165907,45.61222653795626,40.81700653072106,1.52641470390951,,,,0.834843840241681,0.8589085363055151,0.8136221701795471,0.41650006664001066,0.2078793459164726,10.946040631366506,persistent,29.94762761562042,65,1.0,54.838045061099486,1.0
1.88,38.567906170865,,9.18065630890501,6.123100319047055,200,True,1.092499145361877,3.812140619946921,45.62452241325694,35.010346654988815,,0,,1.0,0.3,0.6501981568086354,-0.4527252803126293,True,22.272514609768752,0.9,54.56150872984143,0.31844000000000006,True,12.173713847794216,74.54087115153942,82.71691323470615,46.407909058598804,45.552631443590016,49.76621092219916,47.14771234363399,39.06770625083301,3.443266682646003,,,,0.7833866453418632,0.9106031852912303,0.8193436910949905,0.3332000533120085,0.22205856789083273,11.397562403609987,persistent,30.17433693189391,37,1.0,59.240107391806106,1.0
1.88,38.06810609089699,,9.140681822509091,13.137591286824659,200,True,0.9629472190819183,8.177348541958168,44.45953285352528,33.95764908322387,,0,,1.0,0.3,0.6645198325827518,0.026612971845116608,True,-3.754074466441467,0.9,50.31320805011331,0.07742000000000004,True,5.53650206584033,72.73630131280824,77.96881247501003,45.27390710382516,47.051465356668785,45.30807771989637,45.37111345937817,38.567906170865,2.2137720507155163,,,,0.8143742502998801,1.0196450238284456,0.8593181774909083,0.41650006664001066,0.21911559346217926,11.316258020601287,persistent,30.08540916966547,43,1.0,55.593490378115824,1.0
1.88,38.15140610422499,,9.07249957159993,13.677966411275868,200,True,1.1455109232893792,8.615234621535638,43.93840241681107,33.084293266820275,,0,,1.0,0.3,0.6815147200812112,-0.533504851601138,True,24.089133395593667,0.9,49.480207916833294,0.3393600000000001,True,5.20046981207517,71.13185142609626,77.21911235505802,44.80326758185617,41.75092943559764,47.82614572710668,45.23443003750882,39.06770625083301,3.026746595713344,,,,0.8648651650450931,1.0550150468186719,0.9275004284000685,0.2499000399840064,0.33429936034317903,11.718974315035894,persistent,30.53408636545382,59,1.0,51.80376010139848,1.0
1.88,43.815807010529134,,9.158803145408502,12.425877808662873,200,True,1.0173142406288145,8.383132250423673,47.96727975476478,37.49359581564201,,0,,1.0,0.3,0.6228838800204407,1.4779193899683323,True,3.33518856170919,0.9,53.47860855657739,0.26366,True,5.818972411035585,72.30584016393445,80.6344129015061,48.781215291661134,48.62210617985694,49.46396102715207,48.517059842729594,44.39890710382515,2.3648395187810607,,,,0.8139355368963526,1.1094970979301475,0.8411968545914966,0.3332000533120085,0.34934091868222833,11.28761947601912,persistent,30.385032653605222,67,1.0,59.93252907685791,1.0
1.88,37.06850593096096,,9.202228632356581,10.83003287008062,200,True,1.0406206029954876,6.720138630013427,44.14872939713005,33.66936717376542,,0,,1.0,0.3,0.6728317469837277,0.7546138492017637,True,4.3215504936279,0.9,52.06250833000136,0.15246000000000004,True,6.68494268959083,72.39814907370388,77.46901239504201,44.923741614465335,41.90520352546846,43.60741816236224,44.667718626835,37.81820605091298,3.338839052029721,,,,0.775012217335288,0.6699648718924197,0.7977713676434187,0.2499000399840064,0.3011618551150996,11.254374440699914,persistent,30.22611955217913,93,1.0,57.96520435633997,1.0
